pl_name,period,radius,depth,star_temp,star_radius,insolation,label_raw,source,label,log_period,log_insolation,radius_star_ratio,density_proxy,planet_temp_estimate
EPIC 211724246.01,4.7464485,10.3209,0.194,5890.5,2.26,281.823,CANDIDATE,K2,-1.0,1.748582011809662,5.644821260276876,4.566769911504426,3.6543072100902054,9088.809390546074
EPIC 211812935.01,3.6079916,15.3816,0.6055,5308.3,1.89,378.206,CANDIDATE,K2,-1.0,1.527792100475262,5.938079593040498,8.138412698412699,6.538696326768584,8590.898827940648
EPIC 212036875.01,5.1699026,9.23587,0.311,6283.4,1.48,562.184,CANDIDATE,K2,-1.0,1.819683051731107,6.333606395349378,6.240452702702703,3.0890355324868275,7517.429899876027
EPIC 212040382.01,4.4455436,15.8181,0.5839,6355.8,2.11,905.997,CANDIDATE,K2,-1.0,1.6947975861125144,6.81013914250217,7.496729857819905,5.850653804905555,9791.157022822268
EPIC 214888033.01,7.46475831483,11.93024915,1.05838259,5357.0,1.15577,185.3324,CANDIDATE,K2,-1.0,2.1359114640646903,5.227532175529901,10.32233848430051,3.123482037235198,4713.401998751138
EPIC 216231580.01,3.90723655504,15.34164425,1.7049263,5500.0,1.17027,488.9674,CANDIDATE,K2,-1.0,1.5907109636164884,6.194338858279168,13.109491185794733,6.18432214654821,6730.632448856996
EPIC 218621322.01,11.5843558517,5.49928933,0.2500558,5631.0,1.09295,42.5453,CANDIDATE,K2,-1.0,2.5324544434632785,3.773801775545704,5.0316019305549196,1.0741344432853737,3867.539267176637
EPIC 219388192.01,5.29136017752,11.52204139,1.12532759,5555.0,1.03676,263.0773,CANDIDATE,K2,-1.0,1.8391772917736824,5.576241863318177,11.113508806281107,3.7944707959350126,5498.250465806888
EPIC 220192485.01,50.6939885,8.48837,1.12,5216.0,0.78,2.9319,CANDIDATE,K2,-1.0,3.9453414981579913,1.3691227696115633,10.88252564102564,0.6197073690799509,1446.743884523454
EPIC 220198551.01,0.7988525,4.00703,0.17,4785.0,0.86,512.916,CANDIDATE,K2,-1.0,0.5871489616125913,6.242059827975474,4.659337209302326,4.654198067534821,11101.53086153106
EPIC 220209578.01,8.90003342005,15.12617706,2.21632826,5854.0,1.0044,144.377,CANDIDATE,K2,-1.0,2.2925381328974725,4.97933036826784,15.059913440860216,3.5220978839686135,4397.392724785843
EPIC 220228500.01,2.5048178,3.9467,0.1723,5328.0,0.92,448.655,CANDIDATE,K2,-1.0,1.254138536253799,6.108480622058513,4.289891304347826,2.139850118416029,7220.296989260198
EPIC 220448185.01,0.36432247904,6.95273914,3.82167895,3473.0,0.347331,329.3049,CANDIDATE,K2,-1.0,0.31065795306166966,5.800016167285192,20.01761760395703,13.630086848382817,7582.607474015052
EPIC 220573228.01,57.1050077,5.93946,0.3388,5816.0,0.97,13.1521,CANDIDATE,K2,-1.0,4.062251851193545,2.649863022971581,6.123154639175258,0.4005261096050201,1694.9549902159451
EPIC 228707509.01,15.32811688418,16.40718966,3.0096534,5417.0,0.943467,49.0177,CANDIDATE,K2,-1.0,2.7928885839936806,3.9123769427849293,17.39031641806232,2.658938726487835,3005.1267417635954
EPIC 228720681.01,15.78157905706,11.76767971,1.20077993,5780.0,1.0,65.8904,CANDIDATE,K2,-1.0,2.820281800131268,4.203055459079547,11.76767971,1.8703542429034299,3253.4011284477665
EPIC 247047370.01,4.20507412692,3.32404522,0.12801794,5086.0,0.877822,197.5133,CANDIDATE,K2,-1.0,1.6496339434487124,5.290856100401569,3.786696186698442,1.2759034721706732,5196.103110139635
EPIC 247164043.01,5.2289874,2.3513,0.032,6213.0,1.28,538.64,CANDIDATE,K2,-1.0,1.8292137834733662,6.290902250570617,1.8369531250000002,0.7804821595414422,6873.572897653484
EPIC 248527709.01,5.7519475,2.96374,0.12,4181.8,0.84,37.7733,CANDIDATE,K2,-1.0,1.9098309817894932,3.6577318654193434,3.528261904761905,0.923202189929929,3573.390239001129
EPIC 248639411.01,3.577501,3.3001,0.13,4642.1,0.87,95.4633,CANDIDATE,K2,-1.0,1.5211532160263628,4.569162625127587,3.7932183908045976,1.410827525467979,5118.812694850576
EPIC 251294036.01,6.85484645911,15.65450044,1.62762816,4797.5,1.06192,126.5073,CANDIDATE,K2,-1.0,2.0611307246177506,4.848173617861442,14.741694703932499,4.3381782450112265,4222.279901305767
K00753.01,19.89913995,14.6,10829.0,5853.0,0.868,39.3,CANDIDATE,Kepler,-1.0,3.039708007406348,3.696351468952637,16.82027649769585,1.988214872685049,2733.419168622152
K00777.01,40.4195037,7.51,6256.0,5446.0,0.781,11.29,CANDIDATE,Kepler,-1.0,3.723751873761417,2.5087859235779435,9.615877080665813,0.6376454806090567,1692.7493971292429
K00780.02,7.2406612,19.45,556.4,5005.0,0.765,68.63,CANDIDATE,Kepler,-1.0,2.1090805834205524,4.2431955089544555,25.424836601307188,5.196777479142337,3637.7318973311976
K00115.03,3.43591631,0.55,23.2,5779.0,1.087,617.61,CANDIDATE,Kepler,-1.0,1.489734203214572,6.427475025655387,0.5059797608095676,0.24154662377039013,7268.272145039802
K00797.01,10.181584004,7.73,5741.1,5988.0,0.836,102.91,CANDIDATE,Kepler,-1.0,2.4142681396230374,4.643525139864555,9.24641148325359,1.6455178386024019,3836.7390132523
K00802.01,19.620346923,13.6,21725.0,5710.0,0.905,40.39,CANDIDATE,Kepler,-1.0,3.026278303035061,3.7230393057606412,15.027624309392264,1.869538673960677,2742.155374507677
K00815.01,34.84398644,7.61,4523.6,5509.0,0.871,16.1,CANDIDATE,Kepler,-1.0,3.579175810715909,2.8390784635086144,8.737083811710677,0.7133446899131851,1947.6142076373949
K00820.01,4.64090031,30.09,2450.6,6463.0,0.826,421.08,CANDIDATE,Kepler,-1.0,1.7300436822031695,6.04519486952895,36.42857142857143,10.814854842847954,6096.88582236472
K00823.01,1.028436523,72.77,8098.0,6228.0,0.99,3400.48,CANDIDATE,Kepler,-1.0,0.7072653105940172,8.1319659100089,73.5050505050505,71.42233547784024,13663.515621571583
K00868.01,235.9986399,10.59,20715.0,4245.0,0.657,0.29,CANDIDATE,Kepler,-1.0,5.4680544023000985,0.2546422183735807,16.118721461187214,0.2773041016831829,500.830341381855
K00856.01,39.74893077,14.21,15179.0,6122.0,0.964,21.87,CANDIDATE,Kepler,-1.0,3.707429600569623,3.12982600803469,14.740663900414939,1.220048543281506,2131.837606021844
K00858.01,13.61014819,19.02,5732.9,5697.0,0.903,68.29,CANDIDATE,Kepler,-1.0,2.681716368763871,4.23830059563929,21.06312292358804,3.336583081468259,3281.282858976681
K00865.01,119.0207044,8.98,7430.5,5453.0,1.062,4.25,CANDIDATE,Kepler,-1.0,4.787664264565974,1.6582280766035324,8.455743879472694,0.37113165007185756,1151.7852169886883
K00871.01,12.940668656,22.94,42450.0,5875.0,0.809,64.64,CANDIDATE,Kepler,-1.0,2.6348103708965023,4.18418526622189,28.355995055624227,4.161874071679087,3284.6475472615457
K00883.01,2.688899233,12.04,37492.0,4820.0,0.639,175.76,CANDIDATE,Kepler,-1.0,1.305328102708798,5.174792880262539,18.841940532081374,6.226492491882947,5254.062151576338
K00901.01,12.732624065,4.87,6465.7,3950.0,0.541,8.22,CANDIDATE,Kepler,-1.0,2.619774320601256,2.2213750375685026,9.001848428835489,0.8931348109708643,1820.630324398225
K00902.01,83.92494032,4.78,7958.7,3960.0,0.509,0.62,CANDIDATE,Kepler,-1.0,4.441767811308691,0.4824261492442927,9.390962671905697,0.24936406514721635,689.5941343031515
K00914.01,3.886655224,1.87,581.6,5662.0,0.738,246.29,CANDIDATE,Kepler,-1.0,1.5865080661778315,5.510561736993246,2.5338753387533877,0.7564686395707221,5516.899080328018
K00928.01,2.494170338,2.42,863.7,5569.0,0.829,480.19,CANDIDATE,Kepler,-1.0,1.2510959620976725,6.176262202504704,2.919179734620024,1.315824472094224,7179.206250500362
K00924.01,39.4759093,4.06,1012.6,6225.0,1.031,26.13,CANDIDATE,Kepler,-1.0,3.7007069650309283,3.3006401266708405,3.937924345295829,0.3501906975058834,2249.5084006201387
K00935.04,9.61731426,1.94,234.0,6035.0,1.257,246.13,CANDIDATE,Kepler,-1.0,2.3624860892919703,5.509914513961874,1.543357199681782,0.42897553538456096,4878.687624041261
K01103.01,90.1240507,7.12,3020.3,6520.0,1.215,13.09,CANDIDATE,Kepler,-1.0,4.51222177271626,2.645465325910589,5.860082304526749,0.35420350805778555,1692.7794777503723
K01168.01,856.672115,3.87,858.1,6449.0,1.309,0.81,CANDIDATE,Kepler,-1.0,6.754221876100258,0.5933268452777344,2.9564553093964863,0.04290433858230483,563.689424547305
K01169.01,0.689210173,1.32,195.0,5630.0,0.954,3362.71,CANDIDATE,Kepler,-1.0,0.5242610664369738,8.120799810480259,1.3836477987421385,1.6917628286423838,14811.251101595135
K00970.01,3.9886021,34.39,673.5,4813.0,13.652,23135.72,CANDIDATE,Kepler,-1.0,1.6071557302362478,10.049176244806214,2.519044828596543,13.673668079451753,19910.797106145175
K00972.01,13.118962443,8.25,372.2,7221.0,4.24,2310.43,CANDIDATE,Kepler,-1.0,2.64751874799127,7.74562165960395,1.945754716981132,1.483158696891506,9179.426125881746
K00972.02,7.82187328,2.78,42.2,7221.0,4.24,4601.71,CANDIDATE,Kepler,-1.0,2.1772342374898077,8.434400539442763,0.6556603773584905,0.705511794810267,11888.029868182188
K00974.01,53.5057611,2.52,195.6,6247.0,1.762,49.16,CANDIDATE,Kepler,-1.0,3.9983064043393552,3.9152178963246653,1.4301929625425653,0.17747349829021586,2534.8904024909993
K00151.01,13.4471791,5.24,1428.2,6276.0,1.041,122.34,CANDIDATE,Kepler,-1.0,2.670499177507849,4.814944769563347,5.033621517771374,0.9266388283123734,3904.610404926419
K01118.01,7.37290344,2.67,205.2,5973.0,1.07,240.11,CANDIDATE,Kepler,-1.0,2.1250007108495748,5.485253260892737,2.495327102803738,0.7048319200198517,5088.035498702431
K01193.01,119.0624882,10.4,5372.3,5697.0,0.92,4.26,CANDIDATE,Kepler,-1.0,4.788012342246626,1.6601310267496185,11.304347826086957,0.42971782584669416,1119.792767466312
K01194.02,14.8623076,1.57,840.0,4362.0,0.554,10.08,CANDIDATE,Kepler,-1.0,2.7639457037313275,2.405141681319138,2.8339350180505414,0.25972204996977466,1883.1391963230994
K00989.03,16.15811112,86.13,2319.8,5619.0,0.874,44.83,CANDIDATE,Kepler,-1.0,2.842471013409089,3.8249388985210326,98.54691075514873,13.47599124745355,2922.1631202179606
K01192.01,1295.362215,57.82,8708.0,5609.0,1.048,0.19,CANDIDATE,Kepler,-1.0,7.167317324745753,0.17395330712343804,55.171755725190835,0.4865759106862077,356.7430090008751
K00994.01,4.2989201,2.12,237.6,5300.0,0.986,283.62,CANDIDATE,Kepler,-1.0,1.6675030450802826,5.651154957255514,2.1501014198782964,0.8018558069882789,5675.702752687468
K01066.01,5.714817603,9.29,12295.0,5695.0,0.842,187.27,CANDIDATE,Kepler,-1.0,1.9043166669852924,5.23787710273662,11.033254156769596,2.9063469976279643,4888.026924405268
K01127.03,2.83668931,1.19,166.1,5831.0,0.921,562.48,CANDIDATE,Kepler,-1.0,1.3446098358727663,6.334131840392106,1.292073832790445,0.5938441009486652,7429.369741574977
K00141.01,2.624234833,5.11,2607.0,5340.0,0.899,434.31,CANDIDATE,Kepler,-1.0,1.287643185474279,6.076058420956916,5.6840934371523915,2.685874831396498,6988.834514728672
K01070.03,92.77779,1.92,359.0,5888.0,1.019,6.7,CANDIDATE,Kepler,-1.0,4.540928047591483,2.0412203288596382,1.8842001962708539,0.09368539233523132,1379.8055385400037
K01206.01,422.917678,5.89,1367.7,5796.0,1.444,1.73,CANDIDATE,Kepler,-1.0,6.04953928072093,1.0043016091968684,4.078947368421052,0.10453893436593727,757.3019167655111
K01145.01,30.5872153,2.32,464.8,5944.0,1.082,35.08,CANDIDATE,Kepler,-1.0,3.4527524596147314,3.585738695194423,2.1441774491682066,0.23720728615322195,2499.812660693637
K01081.01,9.95639775,28.15,510.5,6161.0,1.053,158.42,CANDIDATE,Kepler,-1.0,2.393923555049988,5.071542228999777,26.733143399810068,6.082427026148672,4480.219351335774
K00950.01,31.201692472,8.31,34514.0,3748.0,0.449,1.59,CANDIDATE,Kepler,-1.0,3.4720190124113053,0.9516578757114464,18.50779510022272,0.8384598203991928,1005.353232972487
K01154.01,6.810823723,26.06,14447.0,7226.0,2.079,1656.16,CANDIDATE,Kepler,-1.0,2.0555104285844883,7.412860572813222,12.534872534872534,7.252838125824696,8927.099677937505
K01095.01,51.59809554,6.57,5869.2,5681.0,0.859,9.61,CANDIDATE,Kepler,-1.0,3.962679912624316,2.3617969526258915,7.648428405122235,0.47403410426553,1639.0399424216737
K01096.01,1500.0,9.8,9592.0,5606.0,0.76,0.09,CANDIDATE,Kepler,-1.0,7.313886831633462,0.08617769624105233,12.894736842105264,0.07478799718015104,282.1624789608521
K01032.01,1500.1406772,18.35,4129.9,5009.0,2.283,0.42,CANDIDATE,Kepler,-1.0,7.313980549560254,0.3506568716131694,8.03766973280771,0.14002795414675015,436.9411988357396
K01362.01,20.51360192,2.58,1174.1,5310.0,0.704,20.15,CANDIDATE,Kepler,-1.0,3.068685382538449,3.0516399054922867,3.6647727272727275,0.34429054035984274,2199.6059767633483
K01239.01,0.783276173,1.98,264.7,5640.0,1.233,5056.88,CANDIDATE,Kepler,-1.0,0.5784522192027479,8.528702702156066,1.605839416058394,2.3301752218210043,15822.976629251456
K01239.02,3.17405898,2.09,282.2,5640.0,1.233,780.46,CANDIDATE,Kepler,-1.0,1.4288889388857948,6.661163964930364,1.695052716950527,0.9676900846390307,7860.282377898072
K01431.01,345.1589354,7.79,5087.9,5597.0,0.931,0.8,CANDIDATE,Kepler,-1.0,5.8468980204554635,0.5877866649021191,8.36734693877551,0.15831596427273223,649.9883746796653
K01242.01,99.6442783,8.48,3215.6,6102.0,1.016,6.98,CANDIDATE,Kepler,-1.0,4.611592302978614,2.0769384114617173,8.346456692913387,0.39454293858639006,1377.7736558740023
K01246.01,19.03723442,5.74,401.3,5248.0,2.892,288.04,CANDIDATE,Kepler,-1.0,2.997592263699363,5.666565086839385,1.9847856154910097,0.8050867032116746,4573.788139628412
K01251.01,0.576078683,23.23,10085.0,5693.0,0.816,3647.63,CANDIDATE,Kepler,-1.0,0.45493991595085936,8.202107033652169,28.468137254901965,33.55274115216143,15150.618508558446
K01255.01,78.9257421,11.9,17972.0,5750.0,0.882,5.94,CANDIDATE,Kepler,-1.0,4.381097979857445,1.937301774518713,13.492063492063492,0.6467471327708612,1359.1825883034107
K01315.01,6.84639884,1.9,149.7,6065.0,1.31,387.84,CANDIDATE,Kepler,-1.0,2.060054680041136,5.9631679479528685,1.450381679389313,0.5269613996022967,5932.26246311104
K01268.01,268.9410974,13.57,9010.2,5798.0,1.306,2.52,CANDIDATE,Kepler,-1.0,5.598203777420728,1.2584609896100056,10.390505359877489,0.32569298101669136,903.4543542259017
K01328.01,80.9669561,5.04,4733.0,5611.0,0.737,4.14,CANDIDATE,Kepler,-1.0,4.406316191658011,1.6370530794670737,6.8385345997286295,0.26929316342442233,1197.0302030680198
K01331.01,6.80082032,1.88,699.9,4805.0,0.688,55.83,CANDIDATE,Kepler,-1.0,2.0542288973964196,4.04006435530903,2.7325581395348837,0.523741493210251,3417.369687737348
K01445.02,54.325574,0.76,44.2,6343.0,1.137,20.85,CANDIDATE,Kepler,-1.0,4.013235260939777,3.084200921541599,0.6684256816182937,0.05298391473193328,2051.907524358264
K01271.01,162.0479502,11.52,4840.5,6309.0,1.567,8.65,CANDIDATE,Kepler,-1.0,5.094044330552502,2.2669579153508947,7.351627313337588,0.3875759181329262,1387.2612546747646
K01393.01,1.694740233,2.12,1446.8,3764.0,0.527,95.14,CANDIDATE,Kepler,-1.0,0.9913018112180737,4.565805462465814,4.022770398481973,1.4914216201017014,4693.408490852749
K01455.01,15.068060768,16.43,19387.0,5982.0,0.96,71.78,CANDIDATE,Kepler,-1.0,2.7768334984166954,4.287441192184014,17.114583333333332,2.693183766877812,3376.279142803094
K01397.01,6.247030799,1.89,1496.6,3821.0,0.487,16.23,CANDIDATE,Kepler,-1.0,1.9805918400146225,2.8466520505398383,3.8809034907597533,0.5572020506915536,2385.556444949708
K01208.01,700.00298217,6.43,3245.9,6487.0,1.118,0.76,CANDIDATE,Kepler,-1.0,6.552512141191019,0.5653138090500605,5.751341681574239,0.08156009308779405,579.6954034681013
K01209.01,272.0868353,5.95,5572.0,5587.0,0.791,0.93,CANDIDATE,Kepler,-1.0,5.609789822630848,0.6575200029167941,7.522123893805309,0.1417028590616321,673.5939078233865
K01338.02,42.0370662,1.66,266.8,5823.0,0.96,18.16,CANDIDATE,Kepler,-1.0,3.7620617490320827,2.9528247725427144,1.7291666666666667,0.1373050431407996,1967.6652212069655
K01338.03,21.0112068,1.4,163.6,5823.0,0.96,45.79,CANDIDATE,Kepler,-1.0,3.09155172365818,3.845669504878125,1.4583333333333333,0.18386287108575414,2783.1839429175807
K01399.01,8.75059775,2.27,881.9,4942.0,0.779,51.0,CANDIDATE,Kepler,-1.0,2.277328590822824,3.9512437185814275,2.913992297817715,0.5345652335385721,3297.141698138747
K01225.01,1.714274727,25.0,28460.0,3874.0,0.535,110.02,CANDIDATE,Kepler,-1.0,0.9985247821555657,4.709710365262016,46.72897196261682,17.453655260473102,4839.286097959611
K01357.01,3.014330766,2.87,975.3,5209.0,0.953,377.79,CANDIDATE,Kepler,-1.0,1.3898706500683864,5.9369819618082325,3.0115424973767055,1.3753755276526507,6549.231723368518
K01420.01,13.35151248,4.44,3308.8,4843.0,0.754,27.77,CANDIDATE,Kepler,-1.0,2.6638553359546497,3.3593331775634567,5.888594164456234,0.7889133878396248,2573.474748002309
K01421.01,1693.6636225,10.23,9515.3,5923.0,1.021,0.14,CANDIDATE,Kepler,-1.0,7.435239547317828,0.13102826240640408,10.01958863858962,0.07199862358209215,325.1816467635138
K01359.02,104.8205868,6.45,3920.1,5986.0,0.85,4.74,CANDIDATE,Kepler,-1.0,4.661745082726156,1.747459210331475,7.588235294117648,0.2901317940848683,1205.3353236700048
K01303.01,34.2966363,3.29,696.6,5490.0,1.167,27.6,CANDIDATE,Kepler,-1.0,3.5637876704471294,3.353406717825807,2.8191945158526135,0.3116699126712603,2264.4722899874832
K01560.01,31.56904354,11.18,4229.4,5654.0,0.998,25.83,CANDIDATE,Kepler,-1.0,3.483362252568949,3.2895206644375325,11.202404809619239,1.119268257918327,2247.891602498341
K01499.02,0.840594032,0.62,49.8,5440.0,0.885,2368.31,CANDIDATE,Kepler,-1.0,0.6100883629964131,7.770354052499414,0.7005649717514124,0.6960933550257526,12481.373689542264
K01619.01,20.6654374,0.66,100.4,4830.0,0.676,13.35,CANDIDATE,Kepler,-1.0,3.075718244233399,2.66374994220563,0.9763313609467456,0.08764238772455718,1953.3640019031243
K01622.01,69.8347983,3.51,266.6,7732.0,2.022,80.97,CANDIDATE,Kepler,-1.0,4.260350381364848,4.406353326664939,1.7359050445103859,0.20697879825178053,2941.9242192469605
K01731.01,2.59488443,2.36,592.2,4748.0,0.797,249.92,CANDIDATE,Kepler,-1.0,1.2795118432292885,5.525134163228542,2.961104140526976,1.2497792874915026,5883.9078580993455
K01733.01,19.18109525,1.72,865.4,5214.0,0.587,16.42,CANDIDATE,Kepler,-1.0,3.0047462874863773,2.857618971424357,2.93015332197615,0.24003773066463546,2039.5688885114494
K01630.01,11.30507984,1.4,278.4,5705.0,0.844,72.67,CANDIDATE,Kepler,-1.0,2.510012172241311,4.299595660694722,1.6587677725118484,0.27793651849915085,3485.5800187978043
K01639.02,9.9824036,1.17,83.9,6273.0,1.139,205.65,CANDIDATE,Kepler,-1.0,2.396294319228546,5.331026540957741,1.0272168568920104,0.2523649933158198,4738.104001772122
K01764.01,12.681733929,7.25,5879.1,4976.0,0.701,30.84,CANDIDATE,Kepler,-1.0,2.6160616533583103,3.460723360976182,10.342368045649073,1.3331701520064765,2615.9838846012735
K01773.01,83.09708021,13.83,15860.0,5286.0,0.636,2.78,CANDIDATE,Kepler,-1.0,4.431971848302495,1.3297240096314962,21.745283018867923,0.726270388232373,1034.06499493988
K01510.01,0.839961456,1.63,492.9,4932.0,0.718,1066.37,CANDIDATE,Kepler,-1.0,0.6097446235753985,6.972952957827526,2.2701949860724233,1.83097057924168,10196.253241138184
K01573.02,7.136922,1.38,221.6,6086.0,0.921,197.05,CANDIDATE,Kepler,-1.0,2.0964119758261277,5.288519524067926,1.4983713355048858,0.3722817837921211,4888.676394346624
K01574.03,5.83393857,1.98,134.4,5597.0,1.699,642.83,CANDIDATE,Kepler,-1.0,1.9219011647735662,6.4674347161015,1.1653914067098292,0.6109757254681594,6753.922495860721
K01647.03,6.33027476,1.02,89.2,5900.0,1.07,283.31,CANDIDATE,Kepler,-1.0,1.9920129995070914,5.650065192150214,0.9532710280373832,0.29807013528916315,5423.974290945958
K01758.01,5.59728249,3.28,1407.3,5610.0,0.858,176.53,CANDIDATE,Kepler,-1.0,1.886657820303175,5.179139608718707,3.8228438228438226,1.040452743644099,4911.372728541718
K01576.03,23.3397956,1.23,125.1,5671.0,1.084,43.02,CANDIDATE,Kepler,-1.0,3.1921126898248597,3.7846440760983158,1.1346863468634685,0.15060535444513548,2732.8183576031693
K01656.01,51.3901452,3.62,494.0,6074.0,1.292,24.98,CANDIDATE,Kepler,-1.0,3.95871850493757,3.2573270112424533,2.801857585139319,0.2618918643786267,2153.5309821589785
K01582.01,186.4361811,11.32,4347.0,5393.0,1.37,3.66,CANDIDATE,Kepler,-1.0,5.233438420005646,1.5390154481375546,8.262773722627736,0.3468643193872365,1033.7382991757902
K01660.01,35.6364022,1.99,452.6,5926.0,0.887,19.62,CANDIDATE,Kepler,-1.0,3.6010423417532174,3.026261478588814,2.243517474633596,0.18376262042062458,2090.5546895551834
K01458.01,8.98128472,7.19,4924.0,5977.0,1.022,153.36,CANDIDATE,Kepler,-1.0,2.3007118114973646,5.039287536669418,7.035225048923679,1.6640635741475895,4508.421100395954
K01527.01,192.667139,3.64,1148.3,5401.0,0.878,1.52,CANDIDATE,Kepler,-1.0,5.266140907079278,0.9242589015233319,4.145785876993166,0.10911797171412069,815.2721618027173
K01587.01,52.971584,29.02,3882.6,5204.0,0.789,6.19,CANDIDATE,Kepler,-1.0,3.988457685838547,1.9726911717329554,36.7807351077313,2.0574791123687923,1420.1666563948945
K01665.02,5.91393977,1.07,84.0,6194.0,1.129,361.0,CANDIDATE,Kepler,-1.0,1.9335396301511043,5.8916442118257715,0.9477413640389726,0.3271893655230103,6051.5235199284525
K01675.01,14.62399621,21.92,1082.0,5753.0,0.815,50.91,CANDIDATE,Kepler,-1.0,2.7488079509988235,3.9495114498391377,26.895705521472397,3.6654714337670478,3036.862631668964
K01465.01,9.771462706,10.15,6933.2,5812.0,0.853,96.39,CANDIDATE,Kepler,-1.0,2.376900294945618,4.578723535973108,11.899179366940212,2.220715836776282,3839.771085778793
K01466.01,281.5628889,10.83,21012.0,4810.0,0.776,0.49,CANDIDATE,Kepler,-1.0,5.6439011413865465,0.3987761199573678,13.956185567010309,0.2521030974337748,564.6420696799424
K01681.01,6.93910337,1.41,614.7,3638.0,0.42,9.28,CANDIDATE,Kepler,-1.0,2.071800343189763,2.330200260027019,3.357142857142857,0.3875700490488398,2001.3390230814116
K01537.01,10.19154678,1.39,61.3,6212.0,1.684,404.17,CANDIDATE,Kepler,-1.0,2.4151587415468097,6.004306732121277,0.8254156769596199,0.2957023201242821,5646.345403298836
K01590.01,12.89006728,1.93,602.5,4915.0,0.812,34.99,CANDIDATE,Kepler,-1.0,2.6311740005270194,3.5832411220909393,2.3768472906403937,0.35106471893777713,2758.4108148110017
K00185.01,23.210509958,21.19,28737.0,5875.0,0.809,29.69,CANDIDATE,Kepler,-1.0,3.186786834668646,3.4239368686316447,26.19283065512979,2.60420100249356,2452.589093749269
K01590.03,4.74666128,1.3,256.8,4915.0,0.812,132.4,CANDIDATE,Kepler,-1.0,1.7486190392120096,4.893352133481524,1.6009852216748768,0.4602754993298873,4545.61257790332
K01473.01,23.02028478,7.58,5077.8,5613.0,0.956,31.4,CANDIDATE,Kepler,-1.0,3.1788986725349284,3.4781584227982836,7.92887029288703,0.936688980371964,2557.723799400928
K00191.03,0.708621057,1.2,187.5,5422.0,0.887,2741.07,CANDIDATE,Kepler,-1.0,0.5356866457844545,7.916468388607492,1.3528748590755355,1.5097505983969046,13564.359722307008
K01477.01,169.4976085,9.06,12192.0,5270.0,0.787,1.29,CANDIDATE,Kepler,-1.0,5.138721270232239,0.8285518175661483,11.512071156289707,0.2958142885823259,802.9734691055944
K01546.01,0.917568975,11.92,15805.0,5713.0,0.893,2197.57,CANDIDATE,Kepler,-1.0,0.6510582249291407,7.695562428004821,13.348264277715565,12.623615992747926,12602.467766823369
K01597.01,7.79668781,2.44,361.3,6521.0,1.276,366.42,CANDIDATE,Kepler,-1.0,2.17437526540619,5.906505607880791,1.9122257053291536,0.6205589778930051,5898.8787188980305
K01480.02,7.00447892,1.19,231.4,4883.0,0.808,76.26,CANDIDATE,Kepler,-1.0,2.0800012500138987,4.347176357238135,1.4727722772277225,0.32505965716811286,3708.424917704278
