pl_name,period,radius,depth,star_temp,star_radius,insolation,label_raw,source,label,log_period,log_insolation,radius_star_ratio,density_proxy,planet_temp_estimate
K00299.01,1.541676547,1.88,296.5,5533.0,1.089,1517.84,CONFIRMED,Kepler,1.0,0.9328239211620722,7.325702164592357,1.7263544536271809,1.4087340291522688,10398.315236541981
K00045.01,6.397185875,15.02,18887.0,5780.0,1.0,218.59,FALSE POSITIVE,Kepler,0.0,2.0010996407204615,5.3917621712579,15.02,4.358569273575675,5109.970062479592
K00300.01,2.976020742,2.07,114.9,5947.0,1.796,2169.16,FALSE POSITIVE,Kepler,0.0,1.380281505581525,7.682556176535276,1.1525612472160356,1.0004906698132667,10330.423594442525
K00354.01,15.95995611,2.27,523.2,5936.0,0.965,63.95,CONFIRMED,Kepler,1.0,2.8308550425066348,4.173617743116608,2.3523316062176165,0.35810033618174264,3263.8237982049495
K00354.02,7.37867551,1.11,125.1,5936.0,0.965,178.68,CONFIRMED,Kepler,1.0,2.1256898483029056,5.191177490990133,1.150259067357513,0.2928671791512224,4800.133821971271
K00355.01,4.903321801,2.37,334.5,6045.0,1.298,570.65,CONFIRMED,Kepler,1.0,1.7755152095956446,6.3485269159879785,1.8258859784283514,0.8211479537040839,6954.620803198349
K00356.01,1.82708193,5.95,1164.7,5311.0,1.769,2925.17,CONFIRMED,Kepler,1.0,1.039245059543716,7.981449679687284,3.363482193329565,3.9811782012769004,11685.470646887099
K00358.01,22.845241036,30.35,45676.0,5926.0,1.351,79.78,FALSE POSITIVE,Kepler,0.0,3.1715846601495064,4.391729410135267,22.464840858623244,3.7695965013501462,3222.3777602657497
K03000.01,18.3980827,1.26,145.0,5605.0,1.015,52.31,FALSE POSITIVE,Kepler,0.0,2.9651742312883793,3.9761239308346696,1.2413793103448276,0.1807960067606028,2943.793600663719
K03002.01,11.62904159,1.31,88.0,5721.0,1.131,125.89,CONFIRMED,Kepler,1.0,2.5359990498726415,4.8433205694088235,1.158267020335986,0.25521645963410705,3989.4799845295156
K03003.01,13.6550963,1.35,196.3,6065.0,0.962,87.46,FALSE POSITIVE,Kepler,0.0,2.684788145277397,4.482550472440181,1.4033264033264035,0.23630373728684384,3599.6142279723204
K00282.01,27.50871575,2.98,639.2,5903.0,1.137,45.66,CONFIRMED,Kepler,1.0,3.3502098563119613,3.842887266593284,2.6209322779243625,0.32701628981935904,2683.507787028723
K03004.01,20.0708757,3.2,405.7,5902.0,1.513,110.19,CONFIRMED,Kepler,1.0,3.047891788414238,4.711240449715158,2.1150033046926637,0.43328377926158274,3623.435297557241
K01236.04,98.353149,4.13,423.0,6366.0,1.697,21.96,CONFIRMED,Kepler,1.0,4.598680664519675,3.133753571451366,2.4337065409546255,0.1938315812652409,1869.8140677095178
K03084.01,1.540411479,0.92,107.1,5769.0,0.812,1029.25,FALSE POSITIVE,Kepler,0.0,0.9323260675162252,6.937556770218927,1.1330049261083743,0.689757868035612,9365.806536726981
K03085.01,3.74785358,0.89,98.2,5706.0,0.886,337.14,FALSE POSITIVE,Kepler,0.0,1.55769263802423,5.82346001090882,1.0045146726862302,0.3688656913724345,6203.579077739459
K00520.03,25.75274977,2.27,738.9,4963.0,0.826,14.88,CONFIRMED,Kepler,1.0,3.286637263199144,2.7650604558189897,2.74818401937046,0.2603015685932682,1987.5016461455527
K00521.01,10.161023528,4.62,1653.9,6032.0,1.06,157.97,CONFIRMED,Kepler,1.0,2.4124276667261895,5.06871550517278,4.3584905660377355,0.984805210122554,4356.427984534876
K00523.01,49.41121127,6.77,3184.0,5768.0,1.015,14.48,CONFIRMED,Kepler,1.0,3.9202135961732503,2.739548868161581,6.669950738916256,0.502772677435635,1848.5471178245416
K00523.02,36.8567758,2.68,714.1,5768.0,1.015,21.4,CONFIRMED,Kepler,1.0,3.6338099810348474,3.109060958860994,2.640394088669951,0.24198581020077756,2140.349051681808
K02964.02,35.080928,1.21,100.7,6007.0,1.126,32.63,FALSE POSITIVE,Kepler,0.0,3.585764415484496,3.515418525752178,1.074600355239787,0.1129114509121265,2406.446953373187
K00574.02,10.39986173,1.5,275.3,4963.0,0.826,49.86,CONFIRMED,Kepler,1.0,2.4336012263795253,3.9290767599939738,1.8159806295399517,0.31482766058282474,3127.559051821755
K00090.01,0.828206212,3.88,132.3,5812.0,3.227,27125.5,FALSE POSITIVE,Kepler,0.0,0.6033352741095025,10.208266388852968,1.2023551286024172,4.3995278359962615,25653.15874806892
K00575.01,24.31574009,2.8,643.3,6242.0,1.047,51.53,CONFIRMED,Kepler,1.0,3.2314263402305574,3.9613844349658702,2.6743075453677174,0.333605372679171,2896.2654334452945
K00576.01,199.443024,9.3,4036.0,5646.0,1.153,2.86,FALSE POSITIVE,Kepler,0.0,5.300530036786739,1.3506671834767394,8.065915004336514,0.2724396926146792,959.9113005150323
K00577.01,39.6766071,2.29,611.2,5244.0,0.888,11.85,CONFIRMED,Kepler,1.0,3.705653163080565,2.553343811341229,2.578828828828829,0.196854704315759,1754.2314977931555
K04260.03,358.66044,1.62,133.8,5619.0,1.406,2.02,FALSE POSITIVE,Kepler,0.0,5.885160364113937,1.1052568313867783,1.152204836415363,0.03209169799846552,786.6742887309869
K00421.01,4.454194254,11.76,16042.0,5359.0,0.915,252.22,CONFIRMED,Kepler,1.0,1.6963849005841467,5.534258676092107,12.852459016393443,4.344047374453761,5431.186667715542
K00423.01,21.0871953,14.43,8894.7,6266.0,1.522,137.06,CONFIRMED,Kepler,1.0,3.0949980424176675,4.92768837327533,9.480946123521681,1.8905454282601217,3764.2053601033404
K00424.01,1.575631524,28.66,25627.0,6202.0,0.858,1464.43,FALSE POSITIVE,Kepler,0.0,0.9460947560851695,7.289903993742324,33.4032634032634,21.166046467353024,10233.709327826151
K00070.04,6.09855603,0.84,84.4,5465.0,0.925,174.3,CONFIRMED,Kepler,1.0,1.9598913873072172,5.1664987919271885,0.908108108108108,0.2516486513539565,4759.184327204931
K01278.05,203.250506,1.35,238.9,5600.0,0.872,1.71,FALSE POSITIVE,Kepler,0.0,5.319347211093225,0.9969486348916096,1.548165137614679,0.039052245563233036,820.1918582930356
K00477.01,16.54295261,2.31,726.0,5215.0,0.867,32.94,CONFIRMED,Kepler,1.0,2.8646523085810323,3.52459425980608,2.6643598615916955,0.355797830921991,2669.5763784998144
K00478.01,11.023474798,2.46,1795.5,3744.0,0.537,8.04,CONFIRMED,Kepler,1.0,2.486860972022313,2.201659174404085,4.581005586592179,0.49665647071356606,1847.7734743164199
K00479.01,34.18884323,2.97,1063.2,5515.0,0.925,18.05,CONFIRMED,Kepler,1.0,3.5607290786704318,2.94706710157271,3.210810810810811,0.281946588954489,2028.4260620608673
K00480.01,4.30165843,2.42,739.4,5480.0,0.865,244.48,CONFIRMED,Kepler,1.0,1.6680196829322937,5.503215477520897,2.7976878612716765,0.9149374777912577,5494.847617118205
K00481.01,7.650243513,2.3,981.4,5409.0,0.746,83.86,CONFIRMED,Kepler,1.0,2.1575874723394413,4.441002839774179,3.0831099195710454,0.5923944710337241,3776.8850541875813
K00524.01,4.592393816,2.51,1027.7,5351.0,0.796,172.6,CONFIRMED,Kepler,1.0,1.7214074273444968,5.15675380222625,3.153266331658291,0.9084777721661897,4981.4631875611785
K00085.01,5.859935955,2.56,322.8,6181.0,1.424,569.5,CONFIRMED,Kepler,1.0,1.9256981056883822,6.34651316930213,1.7977528089887642,0.7876102975249544,6813.2183221545565
K00526.01,2.104721971,2.89,905.5,5703.0,0.975,821.44,CONFIRMED,Kepler,1.0,1.1329241690252398,6.712275531650401,2.9641025641025642,1.7596840045137312,8679.472156294329
K00527.01,10.63624422,1.58,231.7,5834.0,0.774,77.02,FALSE POSITIVE,Kepler,0.0,2.4541247287248384,4.35696520407851,2.041343669250646,0.32668677465980167,3519.068794477875
K00578.01,6.412512953,3.89,1156.4,6026.0,1.108,308.76,CONFIRMED,Kepler,1.0,2.0031695117759427,5.735797804088212,3.510830324909747,1.1270177717304004,5601.055576938013
K00579.01,2.019997006,1.46,332.8,5103.0,0.787,437.85,CONFIRMED,Kepler,1.0,1.1052558399955583,6.0841576690381265,1.8551461245235068,0.9136623001835528,7122.337900936149
K00579.02,3.763041531,1.63,354.5,5103.0,0.787,190.67,CONFIRMED,Kepler,1.0,1.5608864412852226,5.255775143282362,2.071156289707751,0.6737440302165739,5218.292645075253
K00580.01,6.521209629,2.54,760.4,5822.0,0.898,178.27,CONFIRMED,Kepler,1.0,2.017726979946196,5.188893049266747,2.8285077951002227,0.7276931316788056,4830.936078093448
K00581.01,6.996926239,3.21,1317.4,5713.0,0.893,147.07,CONFIRMED,Kepler,1.0,2.0790572477233713,4.997685134920627,3.5946248600223965,0.8774724745855431,4563.744345364664
K00425.01,5.428344915,14.88,13756.0,5936.0,0.965,269.19,FALSE POSITIVE,Kepler,0.0,1.8607171046497792,5.599125415218723,15.419689119170986,4.817532368992546,5596.401105711133
K00427.01,24.61480613,4.2,1798.0,5312.0,0.986,27.93,CONFIRMED,Kepler,1.0,3.243170548750382,3.3648791189880436,4.259634888438134,0.49634655361112046,2377.296309804885
K00427.02,42.949522,2.98,959.1,5312.0,0.986,13.29,CONFIRMED,Kepler,1.0,3.7830417480765925,2.659559991941776,3.022312373225152,0.24298383052257772,1799.7092905833576
K00427.03,117.033521,2.68,770.4,5312.0,0.986,3.49,CONFIRMED,Kepler,1.0,4.770968660394828,1.501852701754163,2.718052738336714,0.1120111561496746,1090.25074076224
K01289.02,386.39833,2.2,748.0,5284.0,0.812,0.49,FALSE POSITIVE,Kepler,0.0,5.959453440173723,0.3987761199573678,2.70935960591133,0.041469855332138615,541.6368520749148
K00481.02,1.55400389,1.59,465.8,5409.0,0.746,704.5,CONFIRMED,Kepler,1.0,0.9376622807102056,6.558906771292869,2.1313672922252014,1.1851201708659693,8380.025623089587
K00481.03,34.25951418,2.41,1072.5,5409.0,0.746,11.36,CONFIRMED,Kepler,1.0,3.5627353986558585,2.514465452029545,3.2305630026809653,0.22847020734230372,1784.763999833172
K00081.01,23.8761144,10.45,1611.7,9974.0,2.533,1135.6,FALSE POSITIVE,Kepler,0.0,3.2139080820411663,7.035796628863021,4.125542834583498,1.2602997681947172,7264.23918343657
K00482.01,4.99270186,26.6,557.4,5724.0,0.951,288.29,FALSE POSITIVE,Kepler,0.0,1.7905423721991942,5.667429645190403,27.970557308096744,9.105935045149566,5586.078948055503
K00483.01,4.79860021,2.51,817.4,5631.0,0.847,216.54,CONFIRMED,Kepler,1.0,1.757616545320992,5.382382741665704,2.9634002361275087,0.882261529252885,5289.991209195382
K00255.03,7.7333361,0.57,126.9,3780.0,0.511,12.41,FALSE POSITIVE,Kepler,0.0,2.1671474388927843,2.596000697293587,1.11545988258317,0.1457572833711059,2172.720236228597
K00528.01,9.57665962,2.88,746.8,5386.0,1.076,121.26,CONFIRMED,Kepler,1.0,2.358649650680318,4.80614992460058,2.6765799256505574,0.6386306921802289,4036.922956011815
K00528.02,96.6781852,3.29,951.3,5386.0,1.076,5.55,CONFIRMED,Kepler,1.0,4.581678250596278,1.8794650496471605,3.057620817843866,0.15618652833884789,1270.5543346922227
K00528.03,20.55280311,2.99,727.3,5386.0,1.076,43.8,CONFIRMED,Kepler,1.0,3.070505882800752,3.8022081394209395,2.778810408921933,0.3984958599285258,2755.636673779223
K00529.01,2.023123903,2.87,1288.9,5559.0,0.803,608.26,FALSE POSITIVE,Kepler,0.0,1.1062907017254975,6.412245105993921,3.5740971357409714,1.7941837099041353,7831.198065472444
K00530.01,10.94026745,2.08,538.6,5749.0,0.864,80.52,CONFIRMED,Kepler,1.0,2.4799165072110787,4.400848388914469,2.4074074074074074,0.4220637392791477,3612.602786087194
K03138.02,19.5352551,0.53,1732.0,2703.0,0.118,0.16,CONFIRMED,Kepler,1.0,3.022143170024324,0.1484200051182733,4.491525423728814,0.07306843603035686,469.74536989644366
K00581.02,151.863949,2.41,747.0,5713.0,0.893,2.43,CONFIRMED,Kepler,1.0,5.029548303577602,1.2325602611778486,2.698768197088466,0.08466695027451164,979.5973717171192
K00582.01,5.945043548,2.69,800.2,5105.0,0.868,127.64,CONFIRMED,Kepler,1.0,1.9380282465970153,4.857017805430656,3.0990783410138247,0.8196886467648933,4361.773313892426
K00092.01,65.7045275,2.78,636.1,5918.0,1.043,11.72,CONFIRMED,Kepler,1.0,4.200272829178652,2.543175557911976,2.6653883029721954,0.1707318704445945,1667.2643688492449
K00582.02,17.73842886,2.47,605.5,5105.0,0.868,29.74,CONFIRMED,Kepler,1.0,2.930576434448218,3.4255647381104497,2.8456221198156686,0.3631506726078507,2525.125896806522
K00582.03,9.93962361,1.93,300.1,5105.0,0.868,64.29,CONFIRMED,Kepler,1.0,2.392391391465957,4.178838885198542,2.2235023041474653,0.41748801866164187,3373.3052457424346
K00428.01,6.8731664,13.44,3753.8,6490.0,2.179,1140.56,CONFIRMED,Kepler,1.0,2.063460319505461,7.040151027006366,6.167966957319872,3.717874249867767,8171.087946979139
K00429.01,8.600099313,4.17,2791.6,5246.0,0.805,78.72,CONFIRMED,Kepler,1.0,2.2617734435244468,4.378520495344594,5.180124223602484,0.9934219325030434,3588.884612297986
K00430.01,12.37646897,2.53,1709.0,4200.0,0.607,12.87,CONFIRMED,Kepler,1.0,2.593497116283959,2.6297282343267403,4.168039538714991,0.47284922652322203,2079.841594903644
K01353.03,330.071558,2.94,616.7,5933.0,1.115,1.58,CONFIRMED,Kepler,1.0,5.802334539323132,0.9477893989335261,2.6367713004484306,0.06155669036339168,771.0680936246688
K00431.01,18.87022157,2.82,1096.6,5402.0,0.865,35.13,CONFIRMED,Kepler,1.0,2.989222207482933,3.587123545159549,3.260115606936416,0.3978607606440845,2586.182305455412
K00070.05,19.5776073,0.9,98.1,5465.0,0.925,36.82,CONFIRMED,Kepler,1.0,3.024203460284307,3.6328380632303117,0.9729729729729729,0.1238994658785247,2656.233369842921
K00484.01,17.20522898,2.22,1080.6,5211.0,0.689,22.05,CONFIRMED,Kepler,1.0,2.9017088594115203,3.1376657694426577,3.2220609579100152,0.33310360780727993,2331.768643566966
K00485.01,17.90766147,4.89,1089.3,6153.0,0.993,67.59,FALSE POSITIVE,Kepler,0.0,2.9395672087089375,4.22814675151123,4.924471299093655,0.7144134275131594,3239.8664127704583
K00486.01,22.18332255,2.78,748.1,5565.0,1.03,41.24,CONFIRMED,Kepler,1.0,3.1434331645682363,3.743367639398006,2.699029126213592,0.35212246486406157,2681.3622216029626
K02342.02,354.78194,30.53,193.0,5798.0,1.525,2.62,FALSE POSITIVE,Kepler,0.0,5.874318015090172,1.2864740258376797,20.019672131147544,0.6091895827035068,849.9969804928384
K00487.01,7.65880048,2.19,668.2,5657.0,0.855,128.18,CONFIRMED,Kepler,1.0,2.158576200278495,4.861206780604327,2.56140350877193,0.5636423422242446,4226.431751340015
K00488.01,9.3789167,2.03,563.5,5684.0,0.808,98.22,CONFIRMED,Kepler,1.0,2.339776508129575,4.597339606872903,2.512376237623762,0.456451093836152,3730.511752288051
K00532.01,4.221626193,2.87,658.0,6123.0,0.987,453.2,CONFIRMED,Kepler,1.0,1.6528088846048243,6.118537629671458,2.9078014184397163,1.0987411236167746,6620.151832664391
K00533.01,16.54967098,2.95,744.5,5372.0,0.916,43.72,CONFIRMED,Kepler,1.0,2.865035202157789,3.8004208288468435,3.220524017467249,0.4542508757413821,2826.0123859054115
K00085.02,2.154911236,1.42,99.7,6181.0,1.424,2162.35,CONFIRMED,Kepler,1.0,1.1489603612075396,7.679413225160595,0.9971910112359551,0.8511421289336452,11235.283814219276
K00533.02,3.52467888,1.46,129.7,5372.0,0.916,344.61,CONFIRMED,Kepler,1.0,1.5095466088878453,5.845310971696471,1.593886462882096,0.6303858918041233,6123.6303224713565
K00534.01,6.400157105,2.52,743.2,5299.0,0.766,101.72,CONFIRMED,Kepler,1.0,2.0015012303901676,4.632006839941651,3.289817232375979,0.7310382778253918,4099.1894385327405
K00583.01,2.437029217,2.04,244.0,5573.0,1.329,1237.66,CONFIRMED,Kepler,1.0,1.2346074985589444,7.121785429119812,1.5349887133182845,1.1264787671447665,9202.50723917672
K00584.01,9.9267215,2.76,725.5,5475.0,0.982,98.34,CONFIRMED,Kepler,1.0,2.391211302938826,4.598548309679204,2.810590631364562,0.5975467063865603,3850.542761586344
K00584.02,21.22349325,2.63,582.9,5475.0,0.982,35.69,CONFIRMED,Kepler,1.0,3.1011499838261742,3.6025042383671906,2.6782077393075356,0.34309245707124125,2633.3976023603013
K00584.03,6.47027706,1.15,116.9,5475.0,0.982,173.79,CONFIRMED,Kepler,1.0,2.0109320881490222,5.163585253346995,1.171079429735234,0.33119409771901215,4769.396522414856
K00585.01,3.722158895,2.33,757.4,5617.0,0.806,283.28,CONFIRMED,Kepler,1.0,1.5522660880336423,5.6499596679586945,2.890818858560794,0.9701211699616102,5844.663235837011
K00431.02,46.9026431,2.6,821.3,5402.0,0.865,10.44,CONFIRMED,Kepler,1.0,3.8691706824352443,2.437115985951652,3.0057803468208095,0.19991335294153886,1640.3970408130197
K00432.01,5.263415218,3.77,1030.7,6099.0,1.028,349.4,CONFIRMED,Kepler,1.0,1.8347255983280049,5.859075359062237,3.667315175097276,1.2459375143308307,6027.07196295244
K00433.01,4.030466786,4.48,2908.3,5234.0,0.854,209.11,CONFIRMED,Kepler,1.0,1.6155127802035716,5.347631203100958,5.245901639344263,1.768918332852805,5387.285386623511
K01437.02,9.27989,1.29,164.3,6052.0,0.967,152.86,FALSE POSITIVE,Kepler,0.0,2.3301895595806643,5.036043098030789,1.3340227507755946,0.2921199099542444,4368.43365601974
K00433.02,328.240201,10.99,13889.0,5234.0,0.854,0.59,CONFIRMED,Kepler,1.0,5.796787578601159,0.4637340162321401,12.868852459016393,0.23095986259022355,596.9689884897526
K00434.01,22.264806569,12.34,19373.0,5681.0,0.813,27.79,FALSE POSITIVE,Kepler,0.0,3.1469417710131764,3.3600281046240843,15.178351783517837,1.5592025704309946,2427.4237737137464
K00489.01,2.217038096,3.23,543.7,6521.0,1.276,1956.29,FALSE POSITIVE,Kepler,0.0,1.1684610902756751,7.579316142416594,2.531347962382445,1.8997090214821732,11062.109718802523
K00489.02,8.874603,1.24,93.3,6517.0,1.278,309.5,FALSE POSITIVE,Kepler,0.0,2.2899661074473965,5.738183901373533,0.9702660406885759,0.28928265562694994,5529.981557632421
K00490.01,4.393157678,1.41,447.2,4799.0,0.692,99.9,CONFIRMED,Kepler,1.0,1.6851310534578132,4.6141299273595635,2.0375722543352603,0.5256555472713484,4258.929036235802
K02583.02,251.7512,1.25,114.3,5640.0,0.921,1.29,FALSE POSITIVE,Kepler,0.0,5.532405605663791,0.8285518175661483,1.3572204125950054,0.031351787975034295,762.7955425981171
K00082.01,16.145671932,2.48,941.1,4900.0,0.741,20.98,CONFIRMED,Kepler,1.0,2.8417457762813725,3.090132948975475,3.3468286099865048,0.38822270537182174,2347.265006888473
K00490.02,1071.232624,9.27,19046.0,4799.0,0.692,0.07,CONFIRMED,Kepler,1.0,6.977498318089653,0.06765864847381481,13.395953757225433,0.08854360644971336,272.7387866437636
K00534.02,2.735900074,1.56,428.9,5299.0,0.766,315.95,CONFIRMED,Kepler,1.0,1.317988773220886,5.758744032730175,2.0365535248041775,0.7974885277496002,6269.648465036237
K00535.01,5.852968845,3.46,1146.5,6050.0,1.013,293.93,CONFIRMED,Kepler,1.0,1.9246819664091999,5.686738040046943,3.415597235932873,1.0653491340249241,5628.037639903604
K00536.01,81.1701587,4.71,1183.2,5460.0,1.165,8.55,CONFIRMED,Kepler,1.0,4.408792203303042,2.256541154492639,4.042918454935622,0.2512406897735678,1462.6567173117328
K03191.02,371.17573,4.07,133.7,9030.0,3.218,32.64,FALSE POSITIVE,Kepler,0.0,5.919366135204067,3.5157158351047473,1.2647607209446863,0.07880274786315689,1880.0785160296568
K00537.01,2.820190603,2.53,467.5,5831.0,1.121,824.92,CONFIRMED,Kepler,1.0,1.3403003174470145,6.716497916530249,2.256913470115968,1.2674618040422923,8220.374801440874
K00538.01,21.21712312,2.97,636.0,6191.0,1.007,58.63,CONFIRMED,Kepler,1.0,3.1008633032819355,4.0881588031350145,2.9493545183714005,0.3875241612482649,3015.902471594356
K00586.01,15.77980122,2.11,541.4,5941.0,0.911,60.96,CONFIRMED,Kepler,1.0,2.820175854723362,4.1264890155486675,2.316136114160263,0.3353884506420067,3191.9272103084095
K00587.01,14.03490255,2.41,851.8,5258.0,0.785,39.97,CONFIRMED,Kepler,1.0,2.710374334876421,3.7128400915587796,3.070063694267516,0.4142006488726925,2780.582028914166
K00588.01,10.35586478,1.92,660.9,4646.0,0.778,34.93,CONFIRMED,Kepler,1.0,2.4297343311780844,3.581572601125427,2.467866323907455,0.4041199723997706,2847.4809061659685
K00094.01,22.342964828,9.99,5612.8,6181.0,1.331,89.61,CONFIRMED,Kepler,1.0,3.150295646554563,4.5065645822339695,7.5056348610067625,1.2593263395712724,3373.3575271474456
K00590.01,11.38840217,3.04,438.0,5876.0,1.456,216.55,CONFIRMED,Kepler,1.0,2.516760726065753,5.382428709166689,2.087912087912088,0.6005719623402408,4698.033173451676
K00435.01,20.5498184,4.04,1564.3,5688.0,0.971,44.11,CONFIRMED,Kepler,1.0,3.070367389600097,3.8091039514203047,4.1606591143151395,0.5384880122682596,2764.7139933445724
K01437.03,17.4217322,1.42,208.4,6052.0,0.967,65.92,FALSE POSITIVE,Kepler,0.0,2.9135310654937108,4.2034978761186235,1.468459152016546,0.21129738483368926,3188.2435645218065
K00438.01,5.931196562,2.01,1007.4,3984.0,0.539,23.5,CONFIRMED,Kepler,1.0,1.9360324623663512,3.1986731175506815,3.7291280148423,0.6134340038685057,2685.5148365038144
K00072.01,0.837491225,1.43,190.4,5676.0,1.044,3630.32,CONFIRMED,Kepler,1.0,0.6084011765832478,8.197351497522854,1.3697318007662833,1.6094686705530383,14170.576064965217
K00490.03,7.40611676,1.37,417.9,4799.0,0.692,49.89,CONFIRMED,Kepler,1.0,2.128959626564974,3.9296664406007413,1.979768786127168,0.360573271904292,3280.1486235572224
K00490.04,21.803708,1.11,246.4,4799.0,0.692,11.82,CONFIRMED,Kepler,1.0,3.1269231543162608,2.551006451492524,1.6040462427745668,0.1422228598551019,1911.7170817294484
K00491.01,4.66229074,24.12,345.4,6191.0,1.025,437.35,FALSE POSITIVE,Kepler,0.0,1.733828534717896,6.083017678034595,23.531707317073174,8.64259977021021,6490.946993200009
K00492.01,29.9111886,2.9,942.0,5275.0,0.969,20.31,CONFIRMED,Kepler,1.0,3.4311182089796,3.0591764461105257,2.992776057791538,0.3009600731458971,2123.0123426853243
K00493.01,2.908453928,19.44,427.5,5786.0,0.824,459.47,FALSE POSITIVE,Kepler,0.0,1.3631418809664553,6.132247706993426,23.592233009708742,9.540873437046287,6886.458632723172
K00494.01,25.69581456,1.7,1130.8,3787.0,0.477,2.3,CONFIRMED,Kepler,1.0,3.284506795065942,1.1939224684724346,3.5639412997903563,0.19522735113388173,1153.7409358634477
K00540.01,25.70280003,33.1,5623.8,5532.0,0.835,23.68,FALSE POSITIVE,Kepler,0.0,3.284768429945179,3.205993199037187,39.640718562874255,3.800502613448779,2229.565279809282
K00541.01,13.64617478,2.06,633.0,5569.0,0.829,49.89,CONFIRMED,Kepler,1.0,2.6841791942014295,3.9296664406007413,2.4849215922798553,0.36073914152453385,3069.262410820729
K00007.01,3.213668926,4.13,727.8,5795.0,1.545,1244.44,CONFIRMED,Kepler,1.0,1.4383337470369242,7.127244160117531,2.6731391585760518,1.8964844932504776,8984.66973473559
K00085.03,8.13121389,1.58,111.8,6181.0,1.424,368.36,CONFIRMED,Kepler,1.0,2.2116986419573763,5.911771778198734,1.109550561797753,0.3907390624619364,5783.903624000737
K00542.01,41.8854433,3.28,687.4,5735.0,1.028,20.05,CONFIRMED,Kepler,1.0,3.7585324513366096,3.0469005601283903,3.1906614785992216,0.2719558672889731,2009.0161299974673
K00542.02,13.81733587,2.04,223.2,5735.0,1.028,88.04,CONFIRMED,Kepler,1.0,2.6957978378511727,4.489085706967289,1.9844357976653697,0.3542805343976874,3497.863232967749
K00597.03,52.8148051,3.33,553.7,5565.0,1.439,23.57,CONFIRMED,Kepler,1.0,3.9855486170428818,3.201526186533088,2.3141070187630297,0.2365595284759253,2054.010820246639
K00598.01,8.30783912,2.15,777.5,5320.0,0.786,75.09,CONFIRMED,Kepler,1.0,2.230856961233949,4.331916850188431,2.7353689567430024,0.5241389181801355,3659.0122927160874
K00598.02,34.0963441,1.71,472.7,5320.0,0.786,11.42,CONFIRMED,Kepler,1.0,3.558096968351978,2.519308076505333,2.1755725190839694,0.16262634454545338,1806.1507668387346
K00599.01,6.45442931,2.48,586.1,6092.0,0.943,234.98,CONFIRMED,Kepler,1.0,2.008808393978654,5.4637470556717735,2.6299045599151647,0.715395902508381,5206.811062054179
K00600.01,3.595769013,2.39,383.7,5762.0,1.196,666.88,CONFIRMED,Kepler,1.0,1.5251361004554609,6.504108516680756,1.9983277591973245,1.0182866355809617,7430.669635552006
K00438.02,52.6615266,1.87,1078.1,3984.0,0.539,1.28,CONFIRMED,Kepler,1.0,3.9826962940896307,0.8241754429663494,3.4693877551020407,0.13310038450674272,901.2639339636012
K00439.01,1.902208647,4.45,2343.5,5400.0,0.937,778.26,CONFIRMED,Kepler,1.0,1.065472049534272,6.658344751417207,4.749199573105656,2.8985974776643104,8474.605326121826
K00440.01,15.90688891,2.35,924.7,5097.0,0.797,28.32,CONFIRMED,Kepler,1.0,2.827721166682033,3.3782698770184507,2.948557089084065,0.371544665478979,2551.151044672176
K00440.02,4.973455252,2.46,741.6,5097.0,0.797,133.55,CONFIRMED,Kepler,1.0,1.787325529161455,4.901935877172915,3.086574654956085,0.8442990434605322,4562.466504201906
K00441.01,30.5528972,30.74,865.2,6284.0,1.138,47.63,FALSE POSITIVE,Kepler,0.0,3.451665413614318,3.8842406244156944,27.012302284710017,3.1453496514308386,2711.852787076389
K00495.01,4.804469031,3.35,744.4,5470.0,0.809,194.68,FALSE POSITIVE,Kepler,0.0,1.7586281434384523,5.276480671938862,4.140914709517923,1.176561251827721,5019.077366348868
K00496.01,1.616883373,4.47,437.3,4868.0,1.816,2342.49,CONFIRMED,Kepler,1.0,0.9619840574040168,7.7593965502318305,2.461453744493392,3.24480343521433,11535.970752388894
K00497.01,13.19322809,2.94,585.7,5946.0,1.223,130.35,CONFIRMED,Kepler,1.0,2.6527649557861723,4.877865516131549,2.4039247751430906,0.5265584864021707,4048.066144566342
K00082.02,10.31174786,1.34,275.9,4900.0,0.741,38.13,CONFIRMED,Kepler,1.0,2.42584181930184,3.666889436222321,1.8083670715249665,0.2828459350071856,2937.135913311917
K00497.02,4.42535097,1.63,179.0,5946.0,1.223,559.22,CONFIRMED,Kepler,1.0,1.691082592264772,6.32832956372389,1.3327882256745704,0.6047220313209795,6989.550960155035
K00543.01,4.302139338,2.46,747.2,5041.0,0.857,182.7,CONFIRMED,Kepler,1.0,1.6681103877931092,5.21330399222108,2.8704784130688448,0.9299910997728942,5030.948532605021
K00543.02,3.137845914,1.5,305.7,5041.0,0.857,277.64,CONFIRMED,Kepler,1.0,1.420175341800657,5.6299206260577455,1.750291715285881,0.6998476630791105,5890.827476688145
K00544.01,3.74782314,25.59,423.4,6161.0,1.053,583.52,FALSE POSITIVE,Kepler,0.0,1.5576862266854916,6.370790997606451,24.301994301994302,10.605982194350014,7302.319862917729
K00545.01,1.09173174,1.07,186.9,5354.0,0.788,1153.1,FALSE POSITIVE,Kepler,0.0,0.7379923066227804,7.051076098426359,1.3578680203045685,1.0091904989183516,10171.113704362113
K00546.01,20.68420772,3.28,858.5,6246.0,1.092,66.83,CONFIRMED,Kepler,1.0,3.0765842407656017,4.217004574957988,3.003663003663003,0.43529256577832787,3209.0675280097907
